idTeam,idESPN,idAPIfootball,intLoved,strTeam,strTeamAlternate,strTeamShort,intFormedYear,strSport,strLeague,idLeague,strLeague2,idLeague2,strLeague3,idLeague3,strLeague4,idLeague4,strLeague5,idLeague5,strLeague6,idLeague6,strLeague7,idLeague7,strDivision,idVenue,strStadium,strKeywords,strRSS,strLocation,intStadiumCapacity,strWebsite,strFacebook,strTwitter,strInstagram,strDescriptionEN,strDescriptionDE,strDescriptionFR,strDescriptionCN,strDescriptionIT,strDescriptionJP,strDescriptionRU,strDescriptionES,strDescriptionPT,strDescriptionSE,strDescriptionNL,strDescriptionHU,strDescriptionNO,strDescriptionIL,strDescriptionPL,strColour1,strColour2,strColour3,strGender,strCountry,strBadge,strLogo,strFanart1,strFanart2,strFanart3,strFanart4,strBanner,strEquipment,strYoutube,strLocked
133932,335,37,,Huddersfield Town,Huddersfield Town AFC,HDD,1908,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,18405,Accu Stadium,,,"Stadium Way, Huddersfield, England",24500,www.htafc.com,www.facebook.com/htafcdotcom,twitter.com/htafcdotcom,www.instagram.com/htafcinstagram,"Huddersfield Town A.F.C. is an English football club in Huddersfield, West Yorkshire. Huddersfield Town have played the majority of their history in the top two tiers of English football and currently (2014–15) play in the Football League Championship.

In 1926, Huddersfield became the first English club to win three successive league titles, a feat which only three other clubs have matched, and none has bettered. They also won the FA Cup in 1922.

Nicknamed The Terriers, the club plays in blue and white vertically striped shirts and white shorts. They have played home games at the John Smith's Stadium since 1994. The stadium replaced Leeds Road, Huddersfield Town's home since 1908.",,,,,,,,,,,,,,,#0E63AD,#FFFFFF,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/y11fin1677527513.png,https://r2.thesportsdb.com/images/media/team/logo/emz7cd1504211130.png,https://r2.thesportsdb.com/images/media/team/fanart/1sb07c1504211153.jpg,https://r2.thesportsdb.com/images/media/team/fanart/hi9nu21504211246.jpg,https://r2.thesportsdb.com/images/media/team/fanart/6a01sq1504211268.jpg,https://r2.thesportsdb.com/images/media/team/fanart/z15um31504211283.jpg,https://r2.thesportsdb.com/images/media/team/banner/xs6pn21504211300.jpg,https://www.thesportsdb.com/images/media/team/equipment/gdafia1759937934.png,www.youtube.com/user/OfficialHTAFC,unlocked
134189,387,1343,,Bradford City,Bradford City Association Football Club,BDC,1903,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,26115,University of Bradford Stadium,"Bradford, Bantams, Paraders, BCAFC",http://www.bradfordcityfc.co.uk/common/rss/news-rss-feed.xml,"Valley Parade, Bradford",25136,www.bradfordcityfc.co.uk,www.twitter.com/officialbantams,www.facebook.com,,"Bradford City Association Football Club is a professional football club in Bradford, West Yorkshire, England. The team compete in League Two, the fourth tier of the English football league system. 

The club was founded in 1903. It was immediately elected into Division Two of the Football League despite not having played a previous game. Promotion to the top tier followed in 1908 and the club won the FA Cup in 1911, its only major honour. After relegation in 1922 from Division One, the club spent 77 years outside the top flight until promotion to the Premier League in 1999. City stayed up, with a then record low of 36 points, in the first season in the Premier League. Relegation followed the following season. Since then a series of financial crises did push the club to the brink of closure. The financial pressure resulted in two more relegations to League Two. In the 2012–13 season, they became the first ever team from the fourth tier of English football to reach a major domestic Wembley cup final, the Football League Cup, losing 5–0 to Swansea City. In the same season, they returned to Wembley for the playoff final and won promotion to League One with a 3–0 win over Northampton Town.

The club's colours are claret and amber and they play their home games at Valley Parade. The ground was the site of a fire on 11 May 1985, which took the lives of 56 supporters.

Bradford City have had more than 40 managers, all of whom have been from Great Britain or Ireland. The current manager is Stuart McCall.

The club is linked with American amateur side SC United Bantams.",,,,"Il Bradford City Association Football Club (noto anche come The Bantams, e in precedenza The Paraders), meglio noto come Bradford City, è una società calcistica inglese con sede a Bradford, West Yorkshire. Nella stagione 2020-2021 milita in Football League Two, quarta serie del campionato inglese di calcio. La squadra gioca le proprie partite casalinghe al Valley Parade.",,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/trwxxv1424033151.png,https://r2.thesportsdb.com/images/media/team/logo/tpsrww1447441914.png,https://r2.thesportsdb.com/images/media/team/fanart/1z9x8k1536834004.jpg,https://r2.thesportsdb.com/images/media/team/fanart/t4m2411536834047.jpg,https://r2.thesportsdb.com/images/media/team/fanart/3xj7ja1536834092.jpg,https://r2.thesportsdb.com/images/media/team/fanart/zzaui61536834136.jpg,https://r2.thesportsdb.com/images/media/team/banner/vxrprx1447442795.jpg,https://www.thesportsdb.com/images/media/team/equipment/5tbawg1759575016.png,,unlocked
134231,402,73,,Rotherham United,"Rotherham United Football Club, RUFC",RTU,1925,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,16368,AESSEAL New York Stadium,,,"New York Way, Rotherham, South Yorkshire",12021,www.themillers.co.uk,www.facebook.com/officialrufc/,twitter.com/OfficialRUFC,www.instagram.com/officialrufc,"Rotherham United Football Club, nicknamed The Millers, is a professional association football club based in Rotherham, South Yorkshire, England. The team will compete in League One, the third tier of the English football league system, in the 2021-22 season after finishing 23rd in the 2020-21 Championship.

Founded in 1925 as a merger between Rotherham County (1877) and Rotherham Town (1899), the club's colours were initially yellow and black, but changed to the red and white around 1930. Rotherham United play their home games at New York Stadium, a 12,004 capacity all-seater stadium, having previously played since its foundation at Millmoor for 101 years. Joining the Football League back in 1925, Rotherham spent the first 25 years of their time in the Third Division North, the lowest level of the Football League, finally gaining promotion to the Second Division at the end of the 1950–51 season.

The Millers featured in the inaugural League Cup final in 1961, won the 1996 Football League Trophy and the 1946 Football League North Cup. They also achieved two separate back to back promotions in 1999–2001 under Ronnie Moore and 2012–2014 under Steve Evans.",,,,,,,,,,,,,,,#e21d25,#ffffff,#231f20,Male,England,https://r2.thesportsdb.com/images/media/team/badge/sewy0z1752149213.png,https://r2.thesportsdb.com/images/media/team/logo/aeq3ka1536240440.png,https://r2.thesportsdb.com/images/media/team/fanart/t6fasv1537368775.jpg,https://r2.thesportsdb.com/images/media/team/fanart/0lbmux1537368784.jpg,https://r2.thesportsdb.com/images/media/team/fanart/yrxsre1537368792.jpg,https://r2.thesportsdb.com/images/media/team/fanart/d785kc1537368800.jpg,https://r2.thesportsdb.com/images/media/team/banner/tpf8il1537368982.jpg,https://www.thesportsdb.com/images/media/team/equipment/jysce11760102124.png,www.youtube.com/user/officialrufc,unlocked
134241,3802,1333,,AFC Wimbledon,AFC Wimbledon,AWM,2002,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,16257,The Cherry Red Records Stadium,The Dons,,"Wimbledon, London, England",9300,www.afcwimbledon.co.uk,www.facebook.com/afcwimbledon/,twitter.com/afcwimbledon,,"AFC Wimbledon is an English professional football club, based in Merton, London, which has played in League One, the third tier of the English football league system, since winning promotion in 2016. The club's home stadium is Plough Lane.

The club was founded in 2002 by former supporters of Wimbledon F.C. after the Football Association allowed that club to relocate to Milton Keynes in Buckinghamshire, about 60 miles (97 km) north of Wimbledon. Most of the Wimbledon F.C. supporters were very strongly opposed to moving the club so far away from Wimbledon, feeling that a club transplanted to a distant location would no longer represent Wimbledon or the club's historic legacy and tradition. Wimbledon F.C. moved in 2003 and formally changed the name of the club to Milton Keynes Dons in 2004.

When AFC Wimbledon was formed, it affiliated to both the London and Surrey Football Associations, and entered the Premier Division of the Combined Counties League, the ninth tier of English football. The club has since been promoted six times in 13 seasons, going from the ninth tier (Combined Counties Premier) to the third (League One).

AFC Wimbledon currently hold the record for the longest unbeaten run of league matches in English senior football, having played 78 consecutive league games without a defeat between February 2003 and December 2004. They are the first club formed in the 21st century to make it into the Football League.

The club was initially based at Kingsmeadow, a ground bought from and then shared with Isthmian League club Kingstonian F.C. until 2017, and with Chelsea F.C. Women from 2017. In November 2020, the club moved to Plough Lane, a new stadium on the site of the defunct Wimbledon Greyhound Stadium, only 250 yards away from the original Plough Lane, Wimbledon F.C.'s home until 1991. The new stadium has an initial capacity of 9,300, with the option of expansion to a maximum 20,000 at a later date.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/md7iqx1684129667.png,https://r2.thesportsdb.com/images/media/team/logo/1jsujt1536843490.png,https://r2.thesportsdb.com/images/media/team/fanart/09hcmn1538387358.jpg,https://r2.thesportsdb.com/images/media/team/fanart/9gwdrx1538387364.jpg,https://r2.thesportsdb.com/images/media/team/fanart/reidxf1538387371.jpg,https://r2.thesportsdb.com/images/media/team/fanart/6w53xw1538387379.jpg,https://r2.thesportsdb.com/images/media/team/banner/5dn78t1538387459.jpg,https://www.thesportsdb.com/images/media/team/equipment/np5q891759429084.png,www.youtube.com/user/AFCWimbledonTV,unlocked
134258,400,4686,,Stockport County,Stockport County Football Club,STO,1883,Soccer,English League 1,4396,FA Trophy,4788,EFL Cup,4570,EFL Trophy,4847,,,,,,,,16313,Edgeley Park,,,Stockport,10852,www.stockportcounty.com,www.facebook.com/stockportcounty/,x.com/stockportcounty,www.instagram.com/stockportcounty,"Stockport County Football Club is a semi-professional football club in Stockport, Greater Manchester, England. Formed in 1883 as Heaton Norris Rovers, the team adopted their name in 1890 after the County Borough of Stockport. They have played at Edgeley Park since 1902, traditionally in blue and white, and are nicknamed The Hatters after the town's former hat-making industry.

Stockport County joined the Football League in 1900 and competed in it continuously from 1905 to 2011. The team spent most of their history in the lower reaches of the Football League, but the 1990s were more successful with the club competing in the First Division (now known as the Championship) for five seasons, whilst they also reached the League Cup semi-finals in 1996–97. However, instability on and off the pitch eventually led to Stockport falling back to the lower divisions. The club started the 2011–12 season in the Conference National, having been relegated from Football League Two for the first time in their history at the end of 2010–11. At the end of 2012–13, Stockport were relegated to the Conference North.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/jcsz9k1594450753.png,https://r2.thesportsdb.com/images/media/team/logo/mm0t3r1727355929.png,https://r2.thesportsdb.com/images/media/team/fanart/o5bdgl1749025440.jpg,https://r2.thesportsdb.com/images/media/team/fanart/3par0t1749025446.jpg,https://r2.thesportsdb.com/images/media/team/fanart/0mv9561749025454.jpg,https://r2.thesportsdb.com/images/media/team/fanart/iebmvn1749025460.jpg,https://r2.thesportsdb.com/images/media/team/banner/kruf641749025529.jpg,https://www.thesportsdb.com/images/media/team/equipment/sizd5f1760105238.png,www.youtube.com/user/TheStockportCountyTV,unlocked
134365,324,1364,,Exeter City,"Exeter City Football Club, ECFC",EXE,1901,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,30832,St James Park Exeter,,,"Exeter, England",8541,www.exetercityfc.co.uk,www.facebook.com/exetercityfc/,twitter.com/OfficialECFC,www.instagram.com/officialecfc,"Exeter City Football Club is a professional association football club based in Exeter, Devon, England. The team play in League Two, the fourth tier of the English football league system. The club is owned by the club's supporters through the Exeter City Supporters' Trust.

The club was a member of the Football League from 1920 to 2003. Following five seasons in the Conference National, Exeter were promoted back to League Two for the 2008–09 season and immediately achieved automatic promotion to League One for the 2009–10 season. In the 2011–12 season of League One Exeter City were relegated to League Two, finishing 23rd with 48 points, they have remained in League Two ever since.

Exeter City was founded in 1904 and began playing on an old field used for fattening pigs, St James Park (not to be confused with the homes of Newcastle United or Brackley Town). Exeter remain at St James Park to this day. The club is nicknamed ""The Grecians"". For the 2016–17 season City's home kit is supplied by Joma and it consists of red and white shirts, black shorts, and black and white socks.

The club is known as the first side to play a national team from Brazil, after a tour of South America in 1914 to generate awareness of football in the continent. As a result, City and Brazilian side Fluminense are now also partner clubs.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/98wt4h1521144923.png,https://r2.thesportsdb.com/images/media/team/logo/51dybw1521145080.png,https://r2.thesportsdb.com/images/media/team/fanart/2y4y571545133837.jpg,https://r2.thesportsdb.com/images/media/team/fanart/dna8kj1545133866.jpg,https://r2.thesportsdb.com/images/media/team/fanart/qpjpxq1545133873.jpg,https://r2.thesportsdb.com/images/media/team/fanart/quyeea1545133880.jpg,https://r2.thesportsdb.com/images/media/team/banner/pqvak41541176456.jpg,https://www.thesportsdb.com/images/media/team/equipment/t38mr71759869545.png,www.youtube.com/channel/UCcGc3MFnRh4EI1Mv3CFX3Xg,unlocked
134367,309,1373,,Leyton Orient,Orient,LEY,1881,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,29014,BetWright Stadium,"Orient, The O",http://www.leytonorient.com/common/rss/news-rss-feed.xml,"Leyton, London Borough of Waltham Forest",9271,www.leytonorient.com,www.facebook.com/lofcofficial,www.twitter.com/leytonorientfc,,"Leyton Orient Football Club are a professional football club in Leyton, in the London Borough of Waltham Forest, England. They play in Football League Two, the fourth tier in the English football league system, and are known to their fans as the O's.

Leyton Orient have spent one season in the top flight of English football, in 1962–63. In 1978, Orient reached the semi-finals of the FA Cup for the only time in their history, under the management of Jimmy Bloomfield, but were beaten 3–0 by Arsenal. Between October 1993 and September 1995, Orient did not win a single away game in the league, leaving them bottom of Division Two in 1994–95. They reached the Football League Trophy Southern Area Final in 2012–13, but were beaten 3–2 on aggregate by Southend United, missing out on a chance to go to Wembley.

Leyton Orient's home ground Brisbane Road is officially known as the Matchroom Stadium after former club chairman Barry Hearn's sports promotion company. Hearn became chairman in 1995 after the club was put on sale for £5 by then-chairman Tony Wood whose coffee-growing business in Rwanda had been destroyed in the country's civil war. The period of the club's near-closure was covered by the television documentary Orient: Club for a Fiver (made by Open Media for Channel 4). In June 2014, Hearn sold the club to Italian businessman Francesco Becchetti.

Russell Slade was appointed manager of the club in 2010 and has been successful in maintaining the club's League One status. Leyton Orient finished 7th, one place away from the playoff positions, in both the 2010/2011 and 2012/2013 seasons. He resigned on 24 September 2014.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/g4d9bi1688678797.png,https://r2.thesportsdb.com/images/media/team/logo/c93xvi1561110072.png,https://r2.thesportsdb.com/images/media/team/fanart/rjbsk61561110119.jpg,https://r2.thesportsdb.com/images/media/team/fanart/qrbcui1561110148.jpg,https://r2.thesportsdb.com/images/media/team/fanart/e0hnvv1561110202.jpg,https://r2.thesportsdb.com/images/media/team/fanart/2hkh7g1561110223.jpg,https://r2.thesportsdb.com/images/media/team/banner/333vo41561110236.jpg,https://www.thesportsdb.com/images/media/team/equipment/qrz1ov1759940380.png,,unlocked
134370,353,1337,,Northampton Town,"Northampton Town Football Club, NTFC",NHT,1897,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,21621,Sixfields Stadium,,http://www.ntfc.co.uk/common/rss/news-rss-feed.xml,"Northampton, Northamptonshire",7653,www.ntfc.co.uk,www.facebook.com/pages/Northampton-Town-Football-Club/114498481954,www.twitter.com/ntfc,,"Northampton Town Football Club is a professional association football club based in the town of Northampton, England. The team plays in League One, the third tier of English football. The club nickname is ""The Cobblers"", a reference to the town's historical shoe-making industry. They play their home games at the 7,798 capacity all-seater Sixfields Stadium, having moved from the County Ground in 1994, where they had played since their inception. They were formed in 1897, after meetings between the town's schoolteachers and local solicitor A.J. Darnell. The club traditionally play in claret and white and have a long-standing rivalry with nearby club Peterborough United. Although Milton Keynes Dons are geographically closer, their lack of history means that younger Northampton fans are more invested in this match compared to the older generation.

The club competed in the Midland League for two seasons, before joining the Southern League in 1901. They were crowned Southern League champions in 1908–09, allowing them to contest the 1909 FA Charity Shield. Admitted into the Football League in 1920, they spent the next 38 years in the Third Division South as they were unable to better second-place finishes in 1927–28 and 1949–50. During this time Tommy Fowler and Jack English set club records for appearances and goals respectively, Fowler playing 552 first-team matches and English scoring 143 competitive goals. Becoming founder members of the Fourth Division, manager Dave Bowen saw the club promoted at the end of the 1960–61 season, before they went on to win the Third Division title in 1962–63 and then promotion out of the Second Division in 1964–65. Relegated out of the First Division at the end of the 1965–66 season, this remains their only top-flight campaign, and two further relegations in the next three seasons saw them back in the fourth tier.

Promoted out of the Fourth Division in 1975–76, they were immediately relegated, before winning the Fourth Division title in 1986–87. Relegated again after their third season in the third tier, they were promoted again after winning the 1997 play-off final. Relegated in 1998–99, they won immediate promotion after securing an automatic promotion place the following season. However were once more relegated after three seasons of struggle in the third tier, before securing promotion out of League Two in 2005–06 after two unsuccessful play-off campaigns. Relegated at the end of their third season in League One, they won the League Two title in 2015–16, but only lasted two seasons in League One before again being relegated. In 2020, they gained promotion up to League One, but were relegated to League Two once again after a single season in the third tier.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/aa42641684131255.png,https://r2.thesportsdb.com/images/media/team/logo/dxpzek1542836865.png,https://r2.thesportsdb.com/images/media/team/fanart/9jx17o1545134958.jpg,https://r2.thesportsdb.com/images/media/team/fanart/jovo031545134964.jpg,https://r2.thesportsdb.com/images/media/team/fanart/xpuau41545134971.jpg,https://r2.thesportsdb.com/images/media/team/fanart/ezvfvm1545134978.jpg,https://r2.thesportsdb.com/images/media/team/banner/fb3rgs1542836885.jpg,https://www.thesportsdb.com/images/media/team/equipment/4gck7w1760025080.png,,unlocked
134375,348,1351,,Port Vale,"Vale, Port Vale FC",PTV,1876,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,18415,Vale Park,"The Valiants, Vale, PVFC",http://www.port-vale.co.uk/common/rss/news-rss-feed.xml,"Burslem, Stoke-on-Trent",19052,www.port-vale.co.uk,www.facebook.com/pages/Official-Port-Vale-FC/111483755613865,www.twitter.com/OfficialPVFC,,"Port Vale Football Club is a football club in Burslem, Stoke-on-Trent, England, which plays in League One, the third tier of the English football league system.

Port Vale is one of the few English league clubs not to be named after a geographical location, their name being a reference to the valley of ports on the Trent and Mersey Canal. They were founder members of the Second Division in 1892 and of the Fourth Division in 1958. After playing at the Athletic Ground in Cobridge and The Old Recreation Ground in Hanley, the club returned to Burslem when Vale Park was opened in 1950. Outside the ground is a statue to Roy Sproson who played 842 competitive games for the club.

The club greatest success was in the 1950s when they were FA Cup semi-finalists in 1954 and won two divisional titles with Freddie Steele's ""Iron Curtain"" defence and then Norman Low's more attacking style. John Rudge was manager from 1983 to 1999; under his leadership the club reached eighth in the second tier in the 1996–97 season. Since his reign the club have declined, slipping into the fourth tier whilst entering administration in 2003 and 2012. The decline was arrested when Paul Wildes and Norman Smurthwaite bought the club out of Administration in 2012 and manager Micky Adams achieved automatic promotion from League Two in the 2012–13 season.

The club's traditional rivals are Stoke City, and games between the two are known as the Potteries derby. However, with Stoke City in the Premier League, rivalry has increased between Port Vale and other clubs, including Burton Albion, Macclesfield Town, Shrewsbury Town, Walsall, Wrexham, and Crewe Alexandra.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/wvpxpp1424033388.png,https://r2.thesportsdb.com/images/media/team/logo/ga6owu1540899009.png,https://r2.thesportsdb.com/images/media/team/fanart/me20bd1545160502.jpg,https://r2.thesportsdb.com/images/media/team/fanart/o26fi91545160522.jpg,https://r2.thesportsdb.com/images/media/team/fanart/arziv91545160539.jpg,https://r2.thesportsdb.com/images/media/team/fanart/wl23ak1545160553.jpg,https://r2.thesportsdb.com/images/media/team/banner/lo7f081540902422.jpg,https://www.thesportsdb.com/images/media/team/equipment/013mk11760095715.png,,unlocked
134376,2567,748,,Burton Albion,Burton Albion Football Club,BRA,1950,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,16289,Pirelli Stadium,"The Brewers, BAFC",http://www.burtonalbionfc.co.uk/common/rss/news-rss-feed.xml,"Burton-on-Trent, Staffordshire",6912,www.burtonalbionfc.co.uk,www.facebook.com/groups/187461801285572/,www.twitter.com/burtonalbionfc,,"Burton Albion Football Club is an English football club based in Burton upon Trent, Staffordshire. The club participates in Football League Two, the fourth tier in the English football league system. The club's home ground is the Pirelli Stadium, having moved from Eton Park in 2005.

The club's nickname is The Brewers, stemming from the town's brewing heritage dating back hundreds of years.

The club competed in the non-League of English football from their founding in 1950 until 2009, despite the Football League heritage of their predecessors Burton Swifts, Burton United, and Burton Wanderers.

The town of Burton has had a chequered history of football clubs, partly due to the area's main sport traditionally in the past being rugby union. Many former Burton teams have struggled financially. Albion can claim lineage from Burton Swifts, Burton Town, Burton United and Burton Wanderers, all defunct football clubs in the town. Burton Albion were formed in 1950, and joined the Birmingham & District League

Albion began life at the Lloyds Foundry ground on Wellington Street, but high attendances meant that the club quickly searched for a more suitable home. Eton Park was built off Derby Road and officially opened on 20 September 1958, coinciding with the club's promotion to the Southern League. From then until its demolition in 2005, the Brewers played all their home games at Eton Park.

They have also had spells in the Northern Premier League (NPL), because of their location in the central Midlands. They entered the Conference in 2002 upon winning the NPL title.

Eton Park was dismantled to make way for housing, as the club had just completed a new stadium, at a cost of £7.2 million. It is directly opposite Eton Park and was named the Pirelli Stadium, situated as it was a short distance from Pirelli's factory in Burton. The stadium's capacity was originally set at 6,200, but then later raised to 6,912. The first match played there was a friendly between Burton Albion and Chester City on Saturday 16 July 2005.


Albion in action against Gillingham in the final match of the 2012–13 season
One notable result at the ground was a 0–0 draw in the FA Cup third round against Manchester United on 8 January 2006. The result of the Third Round replay, lucratively played at Old Trafford, was a 5–0 win for Manchester United in front of over 11,000 Brewers fans. This constituted a record number of away fans seen at Old Trafford. On 8 January 2011, in the FA Cup third round, Burton continued their FA success, knocking out Championship team Middlesbrough 2–1. Shaun Harrad scored twice at the Pirelli Stadium in the last 8 minutes to bring Burton back from 1–0 down.

After their FA Cup draw against Manchester United, Burton competed in the upper reaches of the Conference. The Brewers attained their highest ever league position to date in 2007–08, finishing in the end of season play-off places for the first time in their history, before losing in their play-off to Cambridge United. As of April 2009, they were top of the Conference National, setting a league record for the most consecutive wins. This is despite losing the services of manager Nigel Clough to Derby County with Roy McFarland installed as caretaker manager until the end of the season. When the team was 19 points clear at the top of the table, Conference sponsors Blue Square declared Burton the winners of the 2008/09 title in a PR stunt in which they paid out all bets. After that announcement in February, however, the club saw their lead reduced week by week, though they still secured promotion to the Football League, despite losing 2–1 away at Torquay United in the final game of the season when Cambridge United could only manage a goalless draw to Altrincham.

At the end of the season, it was decided that Roy McFarland would not stay permanently as the Burton manager. After a lengthy search, the club announced that Paul Peschisolido would become the club's new manager with Gary Rowett his assistant. Burton's first win in the Football League was a 5–2 win over Morecambe at the Pirelli Stadium.

The Brewers finished a respectable 13th in their first campaign in the Football League, and 19th in their second campaign after a season much interrupted by the weather. Following an end of season collapse, Burton fell from 5th place on Boxing Day to 17th place at the end of the 2011–12 season, which included a 17 game winless run and the sacking of Paul Peschisolido. In Gary Rowett's first full season in charge, he led them to 4th and the play-offs, missing out on automatic promotion by two points. Following the fourth place finish, Burton lost their play-off semi-final 4–5 on aggregate to Bradford City despite winning the first leg 3–2 at Valley Parade. After this season the Brewers came back and, despite finishing 6th in the 2013–14 season, they reached the play-off final but lost a narrow match 1–0 against Fleetwood Town. During the 2014–15 season Rowett left to join Birmingham City, and was replaced by Jimmy Floyd Hasselbaink.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/uvpqpw1423804499.png,https://r2.thesportsdb.com/images/media/team/logo/bjpqv21509012529.png,https://r2.thesportsdb.com/images/media/team/fanart/vs0he91538511888.jpg,https://r2.thesportsdb.com/images/media/team/fanart/r8xqaa1538511906.jpg,https://r2.thesportsdb.com/images/media/team/fanart/6sk0ef1538511928.jpg,https://r2.thesportsdb.com/images/media/team/fanart/e5dtxu1538511941.jpg,https://r2.thesportsdb.com/images/media/team/banner/ukocdj1535704375.jpg,https://www.thesportsdb.com/images/media/team/equipment/9et0co1759593128.png,,unlocked
134378,285,1368,,Stevenage,"Stevenage Football Club, Stevenage Borough Football Club",STV,1976,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,30948,Lamex Stadium,,,"Stevenage, Hertfordshire",6722,"www.stevenagefc.com/page/Home/0,,10839,00.html",,,,"Stevenage Football Club (known as Stevenage Borough Football Club until 2010) is a professional association football club based in the town of Stevenage, Hertfordshire, England. The team compete in League Two, the fourth tier of the English football league system. They play their home games at Broadhall Way in Stevenage.

Founded in 1976 following the demise of the town's former club, they joined the United Counties League in 1980 and enjoyed instant success; winning the United Counties League Division One and the United Counties League Cup in the club's first year in the competition. Following three promotions in four seasons in the early 1990s, the club were promoted to the Conference National in 1994. Despite winning the league in the 1995–96 season, the club were denied promotion to the Football League due to insufficient ground facilities. Stevenage were finally promoted to the Football League after winning the Conference Premier in the 2009–10 season. On securing Football League status, the club dropped the word 'Borough' from its title. Stevenage earned back-to-back promotions when they beat Torquay United 1–0 at Old Trafford in the 2010–11 play-off final.

The club has also enjoyed success in national cup competitions, becoming the first team to win a competitive final at the new Wembley Stadium in 2007, beating Kidderminster Harriers 3–2 to lift the FA Trophy in front of a competition record crowd of 53,262. The club won the competition again in 2009.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/o4m2ci1596480474.png,https://r2.thesportsdb.com/images/media/team/logo/96xjoc1540560501.png,https://r2.thesportsdb.com/images/media/team/fanart/2xl5ca1544560130.jpg,https://r2.thesportsdb.com/images/media/team/fanart/2crs0t1544560152.jpg,https://r2.thesportsdb.com/images/media/team/fanart/jzb0bl1544560171.jpg,https://r2.thesportsdb.com/images/media/team/fanart/jvs1ll1544560192.jpg,https://r2.thesportsdb.com/images/media/team/banner/abf70m1542837005.jpg,https://www.thesportsdb.com/images/media/team/equipment/y8gs2a1760103593.png,,unlocked
134381,304,1374,,Mansfield Town,Mansfield Town Football Club,MSF,1897,Soccer,English League 1,4396,FA Cup,4482,EFL Cup,4570,EFL Trophy,4847,,,,,,,,16256,One Call Stadium,,,"Quarry Lane, Mansfield,",0,www.mansfieldtown.net,www.facebook.com/mansfieldtownfootballclub,www.twitter.com/mansfieldtownfc,www.instagram.com/mansfieldtownfc,"Mansfield Town Football Club is a professional football club based in the town of Mansfield, Nottinghamshire, England. The club was formed in 1897 as Mansfield Wesleyans, changing its name to Mansfield Wesley in 1906 before settling on Mansfield Town in 1910, and are nicknamed “The Stags”. They traditionally play in a royal blue and amber kit. The club currently competes in League Two, the fourth tier of English football. Mansfield have lifted four professional trophies, winning the Fourth Division title in 1974–75, the Third Division in 1976–77, the Football League Trophy in 1986–87 and the Football Conference title in 2012–13. The Stags also finished as runners-up in the 2010–11 FA Trophy.
    Since 1919, Mansfield have played at Field Mill, which is now an all-seater stadium with a capacity of 9,186. Their main rivals are Chesterfield and Notts County.",,,,,,,,,,,,,,,,,,Male,England,https://r2.thesportsdb.com/images/media/team/badge/vqtxwt1423804415.png,https://r2.thesportsdb.com/images/media/team/logo/yb68ap1542661122.png,https://r2.thesportsdb.com/images/media/team/fanart/09zw4j1545578521.jpg,https://r2.thesportsdb.com/images/media/team/fanart/3c788h1545578530.jpg,https://r2.thesportsdb.com/images/media/team/fanart/dzsdep1545578606.jpg,https://r2.thesportsdb.com/images/media/team/fanart/0jr11s1545578647.jpg,https://r2.thesportsdb.com/images/media/team/banner/v4ehzx1542661137.jpg,https://www.thesportsdb.com/images/media/team/equipment/wxoxve1760022554.png,www.youtube.com/mtfcofficial,unlocked
